GISJOIN,year,month,dayl,srad,tmax,tmin,vap_pres,prcp,CTY_NAME,State,Region,Division
G06069,2015,Jan,35318.12903,258.7870968,15.70967742,5.419354839,907.0967742,0,San Benito,California,West Region,Pacific Division
G06071,2015,Jan,35808.6129,264.8774194,18.85483871,5.290322581,407.7419355,20,San Bernardino,California,West Region,Pacific Division
G06073,2015,Jan,36321.45161,276.6451613,17.17741935,5.790322581,941.9354839,21,San Diego,California,West Region,Pacific Division
G06075,2015,Jan,34961.25806,222.0387097,16.9516129,7.919354839,1082.580645,0,San Francisco,California,West Region,Pacific Division
G06077,2015,Jan,34883.25806,223.2774194,14.70967742,4.5,856.7741935,0,San Joaquin,California,West Region,Pacific Division
G06079,2015,Jan,35674.93548,263.8451613,18.06451613,2.822580645,757.4193548,7,San Luis Obispo,California,West Region,Pacific Division
G06081,2015,Jan,35050.45161,227.2,16.96774194,7.306451613,1040,0,San Mateo,California,West Region,Pacific Division
G06083,2015,Jan,35853.22581,258.3741935,20.29032258,6.629032258,900.6451613,19,Santa Barbara,California,West Region,Pacific Division
G06085,2015,Jan,35128.51613,239.3806452,17.30645161,6.483870968,983.2258065,0,Santa Clara,California,West Region,Pacific Division
G06087,2015,Jan,35162,244.3354839,20.29032258,5.548387097,917.4193548,0,Santa Cruz,California,West Region,Pacific Division
G06089,2015,Jan,33991.48387,215.7419355,15.72580645,3.14516129,772.9032258,28,Shasta,California,West Region,Pacific Division
G06091,2015,Jan,34381.6129,264.8774194,7.85483871,-1.048387097,575.483871,0,Sierra,California,West Region,Pacific Division
G06093,2015,Jan,33712.74194,208.9290323,11.41935484,-0.564516129,593.5483871,21,Siskiyou,California,West Region,Pacific Division
G06095,2015,Jan,34782.93548,226.683871,15.70967742,4.35483871,850.3225806,0,Solano,California,West Region,Pacific Division
G06097,2015,Jan,34716.06452,225.5483871,17.61290323,5.838709677,936.7741935,7,Sonoma,California,West Region,Pacific Division
G06099,2015,Jan,35039.29032,226.4774194,14.48387097,4.064516129,834.8387097,0,Stanislaus,California,West Region,Pacific Division
G06101,2015,Jan,34548.80645,220.4903226,15.40322581,3.709677419,807.7419355,1,Sutter,California,West Region,Pacific Division
G06103,2015,Jan,34203.29032,210.1677419,17.72580645,4.806451613,873.5483871,2,Tehama,California,West Region,Pacific Division
G06105,2015,Jan,34024.93548,226.2709677,13.5483871,2.370967742,731.6129032,58,Trinity,California,West Region,Pacific Division
G06107,2015,Jan,35418.48387,254.1419355,16.16129032,3.677419355,803.8709677,3,Tulare,California,West Region,Pacific Division
G06109,2015,Jan,34883.25806,279.4322581,11.9516129,1.709677419,699.3548387,3,Tuolumne,California,West Region,Pacific Division
G06111,2015,Jan,35920.06452,313.2903226,18.24193548,4.548387097,583.2258065,49,Ventura,California,West Region,Pacific Division
G06113,2015,Jan,34660.29032,224.4129032,16.06451613,3.790322581,811.6129032,4,Yolo,California,West Region,Pacific Division
G06115,2015,Jan,34481.90323,224.8258065,16.33870968,4.467741935,851.6129032,0,Yuba,California,West Region,Pacific Division
G08001,2015,Jan,34281.32258,263.6387097,6.903225806,-7.85483871,370.3225806,7,Adams,Colorado,West Region,Mountain Division
G08003,2015,Jan,35039.29032,294.916129,3,-12.03225806,187.0967742,6,Alamosa,Colorado,West Region,Mountain Division
G08005,2015,Jan,34370.45161,273.1354839,6.483870968,-8.5,358.7096774,7,Arapahoe,Colorado,West Region,Mountain Division
G08007,2015,Jan,35128.51613,307.5096774,7.112903226,-7.887096774,350.9677419,50,Archuleta,Colorado,West Region,Mountain Division
G08009,2015,Jan,35083.90323,269.0064516,8.580645161,-6.290322581,384.516129,16,Baca,Colorado,West Region,Mountain Division
G08011,2015,Jan,34883.25806,251.5612903,8.032258065,-7.564516129,326.4516129,7,Bent,Colorado,West Region,Mountain Division
G08013,2015,Jan,34214.45161,263.2258065,6.096774194,-6.177419355,414.1935484,14,Boulder,Colorado,West Region,Mountain Division
G08014,2015,Jan,34247.87097,261.1612903,9.274193548,-5.822580645,436.1290323,8,Broomfield,Colorado,West Region,Mountain Division
G08015,2015,Jan,34626.87097,275.4064516,2.225806452,-10.09677419,300.6451613,23,Chaffee,Colorado,West Region,Mountain Division
G08017,2015,Jan,34615.70968,248.8774194,7.209677419,-8.032258065,299.3548387,1,Cheyenne,Colorado,West Region,Mountain Division
G08019,2015,Jan,34359.32258,297.4967742,2.951612903,-8.403225806,340.6451613,20,Clear Creek,Colorado,West Region,Mountain Division
G08021,2015,Jan,35128.51613,282.9419355,3.887096774,-11.32258065,240,44,Conejos,Colorado,West Region,Mountain Division
G08023,2015,Jan,35095.03226,301.5225806,4.693548387,-9.467741935,307.0967742,29,Costilla,Colorado,West Region,Mountain Division
G08025,2015,Jan,34782.93548,274.7870968,8.112903226,-8.64516129,250.3225806,9,Crowley,Colorado,West Region,Mountain Division
G08027,2015,Jan,34838.67742,305.9612903,4.403225806,-8.225806452,343.2258065,10,Custer,Colorado,West Region,Mountain Division
G08029,2015,Jan,34615.70968,270.4516129,5.080645161,-6.887096774,381.9354839,28,Delta,Colorado,West Region,Mountain Division
G08031,2015,Jan,34359.32258,260.4387097,8.806451613,-5.967741935,421.9354839,7,Denver,Colorado,West Region,Mountain Division
G08033,2015,Jan,34961.25806,276.1290323,5.225806452,-7.338709677,366.4516129,34,Dolores,Colorado,West Region,Mountain Division
G08035,2015,Jan,34470.77419,265.2903226,7.580645161,-7.403225806,378.0645161,18,Douglas,Colorado,West Region,Mountain Division
G08037,2015,Jan,34370.45161,268.283871,3.241935484,-7.85483871,354.8387097,14,Eagle,Colorado,West Region,Mountain Division
G08039,2015,Jan,34481.90323,275.4064516,6.532258065,-8.693548387,338.0645161,12,Elbert,Colorado,West Region,Mountain Division
G08041,2015,Jan,34615.70968,280.2580645,7.306451613,-8.758064516,205.1612903,12,El Paso,Colorado,West Region,Mountain Division
G08043,2015,Jan,34738.35484,290.3741935,7.274193548,-8.306451613,292.9032258,18,Fremont,Colorado,West Region,Mountain Division
G08045,2015,Jan,34370.45161,285.0064516,2.435483871,-8.870967742,330.3225806,20,Garfield,Colorado,West Region,Mountain Division
G08047,2015,Jan,34281.32258,291.3032258,2.306451613,-8.064516129,349.6774194,12,Gilpin,Colorado,West Region,Mountain Division
G08049,2015,Jan,34214.45161,282.2193548,-0.096774194,-12.98387097,243.8709677,8,Grand,Colorado,West Region,Mountain Division
G08051,2015,Jan,34682.6129,307.0967742,-1.048387097,-14.48387097,211.6129032,22,Gunnison,Colorado,West Region,Mountain Division
G08053,2015,Jan,34939,358.5032258,2.838709677,-12.75806452,238.7096774,9,Hinsdale,Colorado,West Region,Mountain Division
G08055,2015,Jan,34983.54839,265.4967742,7.887096774,-5.435483871,414.1935484,13,Huerfano,Colorado,West Region,Mountain Division
G08057,2015,Jan,34024.93548,278.5032258,2.096774194,-9.838709677,309.6774194,5,Jackson,Colorado,West Region,Mountain Division
G08059,2015,Jan,34381.6129,276.2322581,6.580645161,-8.064516129,356.1290323,17,Jefferson,Colorado,West Region,Mountain Division
G08061,2015,Jan,34760.64516,263.3290323,7.580645161,-8.129032258,317.4193548,5,Kiowa,Colorado,West Region,Mountain Division
G08063,2015,Jan,34470.77419,255.483871,6.822580645,-7.870967742,358.7096774,9,Kit Carson,Colorado,West Region,Mountain Division
G08065,2015,Jan,34515.3871,299.5612903,2.387096774,-11.70967742,259.3548387,15,Lake,Colorado,West Region,Mountain Division
G08067,2015,Jan,35095.03226,289.2387097,6.387096774,-7.241935484,369.0322581,55,La Plata,Colorado,West Region,Mountain Division
G08069,2015,Jan,34024.93548,246.7096774,5.419354839,-6.564516129,394.8387097,1,Larimer,Colorado,West Region,Mountain Division
G08071,2015,Jan,35083.90323,270.4516129,8.725806452,-6.032258065,375.483871,13,Las Animas,Colorado,West Region,Mountain Division
G08073,2015,Jan,34548.80645,273.4451613,7.112903226,-8.677419355,233.5483871,6,Lincoln,Colorado,West Region,Mountain Division
G08075,2015,Jan,33991.48387,256.2064516,6.483870968,-8.790322581,344.516129,3,Logan,Colorado,West Region,Mountain Division
G08077,2015,Jan,34548.80645,250.6322581,6.112903226,-5.112903226,434.8387097,22,Mesa,Colorado,West Region,Mountain Division
G08079,2015,Jan,34983.54839,303.0709677,2.596774194,-12.27419355,249.0322581,26,Mineral,Colorado,West Region,Mountain Division
G08081,2015,Jan,34024.93548,283.3548387,2.629032258,-8.467741935,347.0967742,6,Moffat,Colorado,West Region,Mountain Division
G08083,2015,Jan,35083.90323,289.6516129,7.564516129,-4.887096774,440,30,Montezuma,Colorado,West Region,Mountain Division
G08085,2015,Jan,34760.64516,295.0193548,4.129032258,-7.403225806,367.7419355,40,Montrose,Colorado,West Region,Mountain Division
G08087,2015,Jan,34158.70968,261.9870968,5.887096774,-9.064516129,327.7419355,6,Morgan,Colorado,West Region,Mountain Division
G08089,2015,Jan,34916.70968,258.1677419,8.564516129,-7.048387097,307.0967742,10,Otero,Colorado,West Region,Mountain Division
G08091,2015,Jan,34838.67742,280.4645161,5.193548387,-9.870967742,301.9354839,8,Ouray,Colorado,West Region,Mountain Division
G08093,2015,Jan,34526.51613,297.1870968,2.467741935,-11.61290323,268.3870968,10,Park,Colorado,West Region,Mountain Division
G08095,2015,Jan,34024.93548,257.1354839,5.532258065,-9.306451613,329.0322581,2,Phillips,Colorado,West Region,Mountain Division
G08097,2015,Jan,34515.3871,271.483871,2.661290323,-9.516129032,312.2580645,13,Pitkin,Colorado,West Region,Mountain Division
G08099,2015,Jan,34883.25806,262.2967742,7.725806452,-7.64516129,345.8064516,9,Prowers,Colorado,West Region,Mountain Division
G08101,2015,Jan,34816.3871,261.1612903,9.338709677,-6.435483871,330.3225806,14,Pueblo,Colorado,West Region,Mountain Division
G08103,2015,Jan,34247.87097,269.4193548,3.435483871,-9.209677419,325.1612903,14,Rio Blanco,Colorado,West Region,Mountain Division
G08105,2015,Jan,35039.29032,289.7548387,2.548387097,-11.91935484,249.0322581,20,Rio Grande,Colorado,West Region,Mountain Division
G08107,2015,Jan,34102.96774,268.9032258,2.112903226,-9.161290323,327.7419355,8,Routt,Colorado,West Region,Mountain Division
G08109,2015,Jan,34872.09677,273.3419355,1.048387097,-10.79032258,277.4193548,19,Saguache,Colorado,West Region,Mountain Division
G08111,2015,Jan,34950.12903,336.6193548,4.177419355,-10.38709677,291.6129032,35,San Juan,Colorado,West Region,Mountain Division
G08113,2015,Jan,34883.25806,276.2322581,4.870967742,-7.14516129,372.9032258,33,San Miguel,Colorado,West Region,Mountain Division
G08115,2015,Jan,33958.03226,251.3548387,4.967741935,-9.64516129,310.9677419,3,Sedgwick,Colorado,West Region,Mountain Division
G08117,2015,Jan,34370.45161,285.1096774,1.338709677,-10.9516129,283.8709677,27,Summit,Colorado,West Region,Mountain Division
G08119,2015,Jan,34615.70968,289.8580645,3.274193548,-9.774193548,305.8064516,20,Teller,Colorado,West Region,Mountain Division
G08121,2015,Jan,34247.87097,258.9935484,5.290322581,-8.838709677,331.6129032,8,Washington,Colorado,West Region,Mountain Division
G08123,2015,Jan,34091.83871,261.3677419,6.903225806,-7.693548387,361.2903226,4,Weld,Colorado,West Region,Mountain Division
G08125,2015,Jan,34247.87097,254.0387097,6.483870968,-8.080645161,376.7741935,6,Yuma,Colorado,West Region,Mountain Division
G09001,2015,Jan,33846.54839,212.4387097,0.451612903,-8.838709677,325.1612903,142,Fairfield,Connecticut,Northeast Region,New England Division
G09003,2015,Jan,33623.54839,209.6516129,0.14516129,-9.983870968,301.9354839,92,Hartford,Connecticut,Northeast Region,New England Division
G09005,2015,Jan,33623.54839,213.5741935,-1.951612903,-12.5,249.0322581,112,Litchfield,Connecticut,Northeast Region,New England Division
G09007,2015,Jan,33757.35484,208.9290323,0.725806452,-8.580645161,334.1935484,103,Middlesex,Connecticut,Northeast Region,New England Division
G09009,2015,Jan,33768.48387,214.6064516,0.580645161,-9.032258065,321.2903226,105,New Haven,Connecticut,Northeast Region,New England Division
G09011,2015,Jan,33735.03226,200.4645161,1.048387097,-8.129032258,344.516129,66,New London,Connecticut,Northeast Region,New England Division
G09013,2015,Jan,33601.22581,209.4451613,-1.225806452,-11.19354839,273.5483871,106,Tolland,Connecticut,Northeast Region,New England Division
G09015,2015,Jan,33601.22581,206.6580645,-0.338709677,-10.32258065,292.9032258,107,Windham,Connecticut,Northeast Region,New England Division
G10001,2015,Jan,34526.51613,208.3096774,4.451612903,-4.258064516,465.8064516,149,Kent,Delaware,South Region,South Atlantic Division
G10003,2015,Jan,34381.6129,216.0516129,3.096774194,-5.387096774,423.2258065,120,New Castle,Delaware,South Region,South Atlantic Division
G10005,2015,Jan,34682.6129,205.7290323,5.677419355,-3.387096774,495.483871,142,Sussex,Delaware,South Region,South Atlantic Division
G11001,2015,Jan,34593.45161,225.2387097,4.435483871,-4.403225806,456.7741935,87,District of Columbia,District of Columbia,South Region,South Atlantic Division
G12001,2015,Jan,37179.93548,285.6258065,19.09677419,6.258064516,1002.580645,93,Alachua,Florida,South Region,South Atlantic Division
G12003,2015,Jan,37012.67742,277.883871,17.87096774,5.596774194,953.5483871,116,Baker,Florida,South Region,South Atlantic Division
G12005,2015,Jan,37023.83871,282.116129,16.72580645,4.774193548,900.6451613,141,Bay,Florida,South Region,South Atlantic Division
G12007,2015,Jan,37124.19355,281.9096774,18.48387097,6.129032258,983.2258065,94,Bradford,Florida,South Region,South Atlantic Division
G12009,2015,Jan,37536.58065,288.4129032,21.90322581,11.41935484,1401.290323,88,Brevard,Florida,South Region,South Atlantic Division
G12011,2015,Jan,38004.80645,298.3225806,24.90322581,14.93548387,1741.935484,32,Broward,Florida,South Region,South Atlantic Division
G12013,2015,Jan,37001.51613,285.7290323,16.56451613,3.774193548,842.5806452,104,Calhoun,Florida,South Region,South Atlantic Division
G12015,2015,Jan,37848.77419,303.2774194,23.9516129,11.66129032,1372.903226,20,Charlotte,Florida,South Region,South Atlantic Division
G12017,2015,Jan,37380.54839,293.0580645,20.59677419,7.741935484,1117.419355,124,Citrus,Florida,South Region,South Atlantic Division
G12019,2015,Jan,37090.70968,278.2967742,18.37096774,7.193548387,1054.193548,89,Clay,Florida,South Region,South Atlantic Division
G12021,2015,Jan,38015.93548,313.7032258,25.25806452,13.56451613,1579.354839,13,Collier,Florida,South Region,South Atlantic Division
G12023,2015,Jan,37023.83871,280.3612903,17.83870968,5.129032258,920,90,Columbia,Florida,South Region,South Atlantic Division
G12027,2015,Jan,37793.06452,306.9935484,23.48387097,10.82258065,1345.806452,60,DeSoto,Florida,South Region,South Atlantic Division
G12029,2015,Jan,37213.35484,288.8258065,19.30645161,5.790322581,979.3548387,70,Dixie,Florida,South Region,South Atlantic Division
G12031,2015,Jan,37012.67742,275.6129032,18.12903226,7.532258065,1080,64,Duval,Florida,South Region,South Atlantic Division
G12033,2015,Jan,36934.64516,288.1032258,15.82258065,3.806451613,840,86,Escambia,Florida,South Region,South Atlantic Division
G12035,2015,Jan,37235.64516,279.3290323,19.19354839,9.048387097,1189.677419,115,Flagler,Florida,South Region,South Atlantic Division
G12037,2015,Jan,37135.32258,280.6709677,18.03225806,6.129032258,997.4193548,158,Franklin,Florida,South Region,South Atlantic Division
G12039,2015,Jan,36956.93548,286.3483871,16.41935484,2.887096774,792.2580645,100,Gadsden,Florida,South Region,South Atlantic Division
G12041,2015,Jan,37179.93548,287.3806452,18.88709677,5.661290323,966.4516129,79,Gilchrist,Florida,South Region,South Atlantic Division
G12043,2015,Jan,37848.77419,308.7483871,24.17741935,11.85483871,1438.709677,29,Glades,Florida,South Region,South Atlantic Division
G12045,2015,Jan,37124.19355,284.5935484,17.43548387,5.725806452,966.4516129,137,Gulf,Florida,South Region,South Atlantic Division
G12047,2015,Jan,36956.93548,279.5354839,17.17741935,4.709677419,894.1935484,116,Hamilton,Florida,South Region,South Atlantic Division
G12049,2015,Jan,37715,301.7290323,23.09677419,10.61290323,1330.322581,76,Hardee,Florida,South Region,South Atlantic Division
G12051,2015,Jan,37926.80645,304.7225806,24.37096774,12.67741935,1512.258065,25,Hendry,Florida,South Region,South Atlantic Division
G12053,2015,Jan,37458.54839,295.9483871,20.72580645,8.161290323,1145.806452,70,Hernando,Florida,South Region,South Atlantic Division
G12055,2015,Jan,37748.45161,305.6516129,23.69354839,11,1365.16129,51,Highlands,Florida,South Region,South Atlantic Division
G12057,2015,Jan,37592.35484,293.5741935,22.06451613,11.29032258,1365.16129,49,Hillsborough,Florida,South Region,South Atlantic Division
